rank,Name,Team,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,RS,RS/9,Balls,Strikes,Pitches,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%
796,Bronson Arroyo,CIN,0.30472103004291845,0.628099173,0.212,0.304,0.484,0.107438016,0.190082644,40.0,5.070422535211268,398.0,761.0,1159.0,0.47265625,0.32421875,0.203125,0.1640625,0.49609375,0.33984375
797,Connor Seabold,2 Tms,0.3371647509578544,0.62589928,0.192857142,0.310714285,0.496428571,0.057553956,0.158273381,41.0,4.593361286676892,515.0,936.0,1451.0,0.38869258,0.34628975,0.26501767,0.14134276,0.46289753,0.39575972
798,David Hess,2 Tms,0.2729044834307992,0.731517509,0.198198198,0.338738738,0.463063063,0.105058365,0.186770428,67.0,3.568047176200949,1089.0,1812.0,2901.0,0.37967914,0.35828877,0.26203209,0.15686275,0.4688057,0.37433155
799,Tom Koehler,2 Tms,0.3146067415730337,0.946666666,0.223404255,0.377659574,0.39893617,0.08,0.2,35.0,5.192307256987246,447.0,648.0,1095.0,0.43005181,0.30051813,0.26943005,0.15544041,0.48704663,0.35751295
800,Wil Crowe,2 Tms,0.31054131054131057,1.060402684,0.189973614,0.416886543,0.393139841,0.080536912,0.208053691,64.0,4.5593671446890385,975.0,1395.0,2370.0,0.43979058,0.32198953,0.2382199,0.14397906,0.4973822,0.35863874
801,Chris Smith,OAK,0.23809523809523808,0.76,0.180124223,0.354037267,0.465838509,0.093333333,0.2,23.0,4.4357148900324805,341.0,469.0,810.0,0.47530864,0.2962963,0.22839506,0.16049383,0.46296296,0.37654321
802,Ryan Carpenter,DET,0.3393665158371041,0.954545454,0.280334728,0.351464435,0.368200836,0.034090909,0.227272727,34.0,4.909091009233669,377.0,715.0,1092.0,0.38174274,0.30290456,0.3153527,0.13692946,0.42323651,0.43983402
803,Ryan Castellani,COL,0.21774193548387097,0.864406779,0.197080291,0.372262773,0.430656934,0.084745762,0.220338983,21.0,4.231342711409444,339.0,457.0,796.0,0.43065693,0.32116788,0.24817518,0.11678832,0.40145985,0.48175182
804,Bradley Blalock,COL,0.3254237288135593,1.008333333,0.230031948,0.386581469,0.383386581,0.033333333,0.158333333,48.0,5.062500301748532,579.0,928.0,1507.0,0.39490446,0.41401274,0.1910828,0.10509554,0.49681529,0.39808917
805,Kohei Arihara,TEX,0.3229166666666667,1.239436619,0.216748768,0.433497536,0.349753694,0.014084507,0.211267605,30.0,4.6022729267758855,409.0,636.0,1045.0,0.44927536,0.3236715,0.22705314,0.11111111,0.49275362,0.39613527
806,Ross Detwiler,2 Tms,0.2893401015228426,1.079545454,0.148837209,0.441860465,0.409302325,0.09090909,0.25,46.0,6.402061918613216,413.0,692.0,1105.0,0.52968037,0.28767123,0.1826484,0.15981735,0.44292237,0.39726027
807,Mike Pelfrey,CHW,0.2750809061488673,1.442477876,0.163636363,0.493939393,0.342424242,0.061946902,0.194690265,53.0,4.754151980401635,778.0,1121.0,1899.0,0.41389728,0.36555891,0.22054381,0.19335347,0.50453172,0.3021148
808,Matt Koch,2 Tms,0.26556016597510373,1.287356321,0.225680933,0.435797665,0.3385214,0.114942528,0.218390804,38.0,4.384615813486716,435.0,753.0,1188.0,0.42692308,0.4,0.17307692,0.11923077,0.40769231,0.47307692
809,Elvin Rodríguez,2 Tms,0.32,0.508196721,0.185840707,0.274336283,0.539823008,0.114754098,0.229508196,9.0,2.505154737694917,210.0,324.0,534.0,0.49122807,0.30701754,0.20175439,0.18421053,0.43859649,0.37719298
810,Jered Weaver,SDP,0.25735294117647056,1.089285714,0.22,0.406666666,0.373333333,0.089285714,0.285714285,13.0,2.7637793615278494,249.0,422.0,671.0,0.52631579,0.28947368,0.18421053,0.17763158,0.5,0.32236842
811,Amir Garrett,CIN,0.2554347826086957,1.075,0.182266009,0.42364532,0.394088669,0.05,0.2875,39.0,5.2128704995832535,452.0,738.0,1190.0,0.43961353,0.30434783,0.25603865,0.12560386,0.4589372,0.41545894
812,Adam Oller,2 Tms,0.2958579881656805,0.653631284,0.177777777,0.325,0.497222222,0.111731843,0.139664804,43.0,3.4969880020329462,754.0,1178.0,1932.0,0.40220386,0.34435262,0.25344353,0.14325069,0.50688705,0.34986226
813,Chris Tillman,BAL,0.34564643799472294,1.102739726,0.240099009,0.398514851,0.361386138,0.089041095,0.198630136,52.0,4.178572424820729,928.0,1245.0,2173.0,0.43627451,0.33088235,0.23284314,0.1495098,0.45588235,0.39460784
814,Corbin Martin,2 Tms,0.28431372549019607,0.82,0.215517241,0.353448275,0.431034482,0.08,0.32,26.0,6.381818790435849,313.0,418.0,731.0,0.33898305,0.36440678,0.29661017,0.12711864,0.40677966,0.46610169
815,Roddery Muñoz,MIA,0.26576576576576577,0.734513274,0.209677419,0.334677419,0.455645161,0.053097345,0.230088495,35.0,4.004237417584352,550.0,849.0,1399.0,0.39516129,0.37903226,0.22580645,0.12903226,0.46370968,0.40725806
